2.0000,0.4324
2.1000,0.4177
2.2000,0.4036
2.3000,0.3900
2.4000,0.3771
2.5000,0.3652
2.6000,0.3542
2.7000,0.3442
2.8000,0.3344
2.9000,0.3252
3.0000,0.3172
3.1000,0.3093
3.2000,0.3020
3.3000,0.2952
3.4000,0.2888
3.5000,0.2829
3.6000,0.2767
3.7000,0.2708
3.8000,0.2654
3.9000,0.2602
4.0000,0.2554
4.1000,0.2505
4.2000,0.2460
4.3000,0.2416
4.4000,0.2373
4.5000,0.2332
4.6000,0.2291
4.7000,0.2251
4.8000,0.2211
4.9000,0.2176
5.0000,0.2140
5.1000,0.2107
5.2000,0.2075
5.3000,0.2042
5.4000,0.2014
5.5000,0.1983
5.6000,0.1957
5.7000,0.1929
5.8000,0.1905
5.9000,0.1879
6.0000,0.1855
6.1000,0.1835
6.2000,0.1811
6.3000,0.1792
6.4000,0.1771
6.5000,0.1751
6.6000,0.1733
6.7000,0.1716
6.8000,0.1698
6.9000,0.1677
